confidence,crosswalkId,limitations,matchedAddressPointCount,neighborhood,neighborhoodMatchedPointSharePct,relationshipType,reviewStatus,sourceIds,statementClass,tractId,tractNumber,validAt,village
high,LH-TRACT-NEIGHBORHOOD-0116,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",31,Tamarind 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16246,16246,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0117,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",55,Tamarind 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16238,16238,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0118,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",19,Tamarind 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16246,16246,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0119,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",34,Tarleton 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16341,16341,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0120,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",8,Tarleton 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16271,16271,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0121,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",21,Tarleton 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16271,16271,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0122,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",50,Tattershall 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16236,16236,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0123,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",18,Tattershall 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16236,16236,2026-07-27,Village 4
high,LH-TRACT-NEIGHBORHOOD-0124,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",72,Tether Moon 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16104,16104,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0125,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",35,Tether Moon 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16114,16114,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0126,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",6,The Gables 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15888,15888,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0127,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",33,The Gables 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15888,15888,2026-07-27,Township
high,LH-TRACT-NEIGHBORHOOD-0128,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",14,The Gables 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15886,15886,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0129,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",206,The Gables 2,84.77,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15884,15884,2026-07-27,Township
high,LH-TRACT-NEIGHBORHOOD-0130,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37,The Gables 2,15.23,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15886,15886,2026-07-27,Township
high,LH-TRACT-NEIGHBORHOOD-0131,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",118,The Trails,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15630,15630,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0132,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",90,Three Vines,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15885,15885,2026-07-27,Township
high,LH-TRACT-NEIGHBORHOOD-0133,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37,Trail Ridge 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16242,16242,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0134,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",63,Trail Ridge 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16245,16245,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0135,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",145,Valmont,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16341,16341,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0136,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",65,Walden Park 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16347,16347,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0137,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",12,Walden Park 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16353,16353,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0138,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",72,Weatherhaven,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16116,16116,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0139,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",61,Westcott 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15915,15915,2026-07-27,Bridgepark
high,LH-TRACT-NEIGHBORHOOD-0140,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",18,Westcott 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15914,15914,2026-07-27,Bridgepark
high,LH-TRACT-NEIGHBORHOOD-0141,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",42,Whispering Creek 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15628,15628,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0142,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",64,Whispering Creek 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15622,15622,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0143,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",41,Willow Bend 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16102,16102,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0144,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",13,Willow Bend 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16119,16119,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0145,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",47,Willow Bend 3,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16121,16121,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0146,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",78,Wyeth 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15625,15625,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0147,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",55,Wyeth 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15624,15624,2026-07-27,Oak Knoll
