claimId,supportingObservationCount,independentSourceOrganizationCount,primarySourceCount,contemporarySourceCount,visualSourceCount,conflictingObservationCount,geographicPrecision,temporalPrecision,directness,sourceAuthority,completeness,finalConfidence,confidenceRationale,exhaustionStatus,limitations
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SHERBORNE-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SHERBORNE-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-ARBORAGE-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-BANISTER-STREET-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-BRANCHES-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-BRIAR-ROSE-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-CLAIBORNE-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-EVERGREEN-LADERA-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-MOSAIC-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-SEDONA-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-SUTTER-S-MILL-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-TARLETON-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-VALMONT-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-TERRAMOR-WALDEN-PARK-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-COMMERCIAL-2006-LAUREL-TERRACE,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-REMINGTON-ACTIVE-SENIORS,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-LADERA-CORPORATE-TERRACE,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-MONTESSORI-2101,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-KINDER-CARE-1000,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-TRACT-16036-LOTS-40-41,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-MERCHANTILE-EAST,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-COMMERCIAL-2006-LADERA-UAC-SELF-STORAGE,1,1,1,1,0,0,named_asset_nonspatial,day,direct_observation,official_primary,claim_bounded,high,The official County table directly reports the status and quantities at the snapshot date.,authoritative_single_source,The County table does not provide opening dates or historical asset footprints.
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
