claimId,subjectEntityId,claimType,claimText,dateStart,dateEnd,temporalPrecision,claimScope,supportingObservationIds,sourceIds,supportType,statementClass,confidence,conflictStatus,reviewStatus,limitations,notes
LH-CLM-LH-EVT-M5-003,LH-VILLAGE-OAK-KNOLL,model_and_sales_opening,Oak Knoll grand opening and model-home access,1999-07-31,,day,historical_event,LH-OBS-LH-EVT-M5-003,LH-SRC-LAT-OPENING-1999;LH-SRC-PROB-TRAILS-1999,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,,Opening and sales evidence does not establish occupancy.
LH-CLM-LH-EVT-M5-004,LH-VILLAGE-OAK-KNOLL,escrow_closing,Contemporary report dates first Oak Knoll residents' escrow closing,1999-11-29,,day,historical_event,LH-OBS-LH-EVT-M5-004,LH-SRC-LAT-FIRST-RESIDENT-1999,direct_observation,documented_exact,medium,conflict_documented,reviewed_mission5,Official retrospective instead dates the first resident to 1999-12-14.,Named-address geometry is not published in the archived article.
LH-CLM-LH-EVT-M5-005,LH-VILLAGE-OAK-KNOLL,first_reported_overnight_occupancy,Contemporary report says first Oak Knoll couple spent the night,1999-11-30,,day,historical_event,LH-OBS-LH-EVT-M5-005,LH-SRC-LAT-FIRST-RESIDENT-1999,direct_observation,documented_exact,medium,conflict_documented,reviewed_mission5,Official retrospective instead dates the first resident to 1999-12-14.,Article reports no gas or electricity that first night; no habitability conclusion is inferred.
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-1999,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,97 units absorbed under the report definition during 1999,1999-01-01,1999-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-1999,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2000,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,557 units absorbed under the report definition during 2000,2000-01-01,2000-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2000,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2001,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,276 units absorbed under the report definition during 2001,2001-01-01,2001-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2001,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2002,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,30 units absorbed under the report definition during 2002,2002-01-01,2002-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2002,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2003,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,0 units absorbed under the report definition during 2003,2003-01-01,2003-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2003,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2004,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,14 units absorbed under the report definition during 2004,2004-01-01,2004-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2004,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2005,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,98 units absorbed under the report definition during 2005,2005-01-01,2005-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2005,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2006,LH-CFD-99-1-PHASE-I,annual_built_and_occupied_absorption,57 units absorbed under the report definition during 2006,2006-01-01,2006-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-99-1-PHASE-I-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2003,LH-CFD-2002-1-URBAN-ACTIVITY-CENTER,annual_built_and_occupied_absorption,158 units absorbed under the report definition during 2003,2003-01-01,2003-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2003,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2004,LH-CFD-2002-1-URBAN-ACTIVITY-CENTER,annual_built_and_occupied_absorption,179 units absorbed under the report definition during 2004,2004-01-01,2004-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2004,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2005,LH-CFD-2002-1-URBAN-ACTIVITY-CENTER,annual_built_and_occupied_absorption,49 units absorbed under the report definition during 2005,2005-01-01,2005-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2005,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2003-1-PHASE-V-2004,LH-CFD-2003-1-PHASE-V,annual_built_and_occupied_absorption,741 units absorbed under the report definition during 2004,2004-01-01,2004-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2003-1-PHASE-V-2004,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2003-1-PHASE-V-2005,LH-CFD-2003-1-PHASE-V,annual_built_and_occupied_absorption,375 units absorbed under the report definition during 2005,2005-01-01,2005-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2003-1-PHASE-V-2005,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2003-1-PHASE-V-2006,LH-CFD-2003-1-PHASE-V,annual_built_and_occupied_absorption,126 units absorbed under the report definition during 2006,2006-01-01,2006-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2003-1-PHASE-V-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2005,LH-CFD-2004-1-PHASE-VI,annual_built_and_occupied_absorption,312 units absorbed under the report definition during 2005,2005-01-01,2005-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2004-1-PHASE-VI-2005,LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2006,LH-CFD-2004-1-PHASE-VI,annual_built_and_occupied_absorption,393 units absorbed under the report definition during 2006,2006-01-01,2006-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2004-1-PHASE-VI-2006,LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2007,LH-CFD-2004-1-PHASE-VI,annual_built_and_occupied_absorption,141 units absorbed under the report definition during 2007,2007-01-01,2007-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2004-1-PHASE-VI-2007,LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2008,LH-CFD-2004-1-PHASE-VI,annual_built_and_occupied_absorption,31 units absorbed under the report definition during 2008,2008-01-01,2008-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2004-1-PHASE-VI-2008,LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2009,LH-CFD-2004-1-PHASE-VI,annual_built_and_occupied_absorption,15 units absorbed under the report definition during 2009,2009-01-01,2009-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2004-1-PHASE-VI-2009,LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2010,LH-CFD-2004-1-PHASE-VI,annual_built_and_occupied_absorption,0 units absorbed under the report definition during 2010,2010-01-01,2010-12-31,year,cfd_aggregate,LH-OBS-LH-ABS-CFD-2004-1-PHASE-VI-2010,LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",Absorption = Built and Occupied
LH-CLM-IMG-M5-2005-01,LH-COMMUNITY-LADERA-RANCH,developed_roof_and_street_pattern,"Dense roof, street, and landscaped-block patterns are visible across northern and central Ladera.",2005-06-07,,day,imagery_visible_state,LH-IMGOBS-M5-2005-01,LH-SRC-CDFW-NAIP-2005,visual_observation,visual_interpretation,medium,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",full community image; northern and central portions
LH-CLM-IMG-M5-2005-02,LH-VILLAGE-COVENANT-HILLS,broad_visible_land_disturbance,"The southernmost village area contains extensive light-toned disturbed ground, curvilinear roads, and prepared pads.",2005-06-07,,day,imagery_visible_state,LH-IMGOBS-M5-2005-02,LH-SRC-CDFW-NAIP-2005,visual_observation,visual_interpretation,high,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",southern image region
LH-CLM-IMG-M5-2005-03,LH-VILLAGE-COVENANT-HILLS,mixed_roofs_and_prepared_pads,"Southern development areas show a mixture of roofed structures, road infrastructure, and unroofed prepared pads.",2005-06-07,,day,imagery_visible_state,LH-IMGOBS-M5-2005-03,LH-SRC-CDFW-NAIP-2005,visual_observation,visual_interpretation,high,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",southern image region
LH-CLM-IMG-M5-2009-01,LH-VILLAGE-COVENANT-HILLS,roof_pattern_expansion,"By the 2009 capture, dense roof patterns occupy most production-neighborhood streets that appeared as disturbed or partly built areas in 2005.",2009-06-18,2009-06-22,date_range,imagery_visible_state,LH-IMGOBS-M5-2009-01,LH-SRC-CDFW-NAIP-2005;LH-SRC-CDFW-NAIP-2009,visual_observation,visual_interpretation,high,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",side-by-side southern image comparison
LH-CLM-IMG-M5-2009-02,LH-CUSTOM-COVENANT-HILLS,scattered_roofs_and_vacant_pads,The southeastern custom-home street loops contain scattered roofs interspersed with numerous visibly vacant prepared lots.,2009-06-18,2009-06-22,date_range,imagery_visible_state,LH-IMGOBS-M5-2009-02,LH-SRC-CDFW-NAIP-2009,visual_observation,visual_interpretation,high,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",southeastern custom-home image region
LH-CLM-IMG-M5-2010-01,LH-CUSTOM-COVENANT-HILLS,scattered_roofs_and_vacant_pads,The 2010 state continues to show scattered custom-home roofs and numerous vacant prepared lots in the southeastern loops.,2010-05-01,,day,imagery_visible_state,LH-IMGOBS-M5-2010-01,LH-SRC-CDFW-NAIP-2010,visual_observation,visual_interpretation,high,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",southeastern custom-home image region
LH-CLM-IMG-M5-2010-02,LH-COMMUNITY-LADERA-RANCH,no_broad_community_scale_earthwork_transition_visible,No broad community-scale earthwork transition is apparent between the 2009 and 2010 full-coverage states; individual-lot changes may still be present.,2009-06-18,2010-05-01,date_range,imagery_visible_state,LH-IMGOBS-M5-2010-02,LH-SRC-CDFW-NAIP-2009;LH-SRC-CDFW-NAIP-2010,visual_observation,visual_interpretation,medium,no_conflict_identified,reviewed_mission5,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates.",side-by-side full image comparison
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ALISAL-2006,LH-PRODUCT-COVENANT-HILLS-ALISAL,builder_product_status_snapshot,"Alisal (Standard Pacific): 48 planned, 48 permits, and 48 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-ALISAL-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ALISAL-2011,LH-PRODUCT-COVENANT-HILLS-ALISAL,builder_product_status_snapshot,"Alisal (Standard Pacific): 48 planned, 48 permits, and 48 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-ALISAL-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II-2006,LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II,builder_product_status_snapshot,"Amarante I & II (Lyon Homes): 71 planned, 71 permits, and 68 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II-2011,LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II,builder_product_status_snapshot,"Amarante I & II (Lyon Homes): 71 planned, 71 permits, and 71 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ARBOLEDO-2006,LH-PRODUCT-COVENANT-HILLS-ARBOLEDO,builder_product_status_snapshot,"Arboledo (Warmington Homes): 62 planned, 60 permits, and 25 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-ARBOLEDO-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ARBOLEDO-2011,LH-PRODUCT-COVENANT-HILLS-ARBOLEDO,builder_product_status_snapshot,"Arboledo (Warmington Homes): 62 planned, 62 permits, and 62 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-ARBOLEDO-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II-2006,LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II,builder_product_status_snapshot,"Bellataire I & II (Lyon Homes): 75 planned, 75 permits, and 70 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II-2011,LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II,builder_product_status_snapshot,"Bellataire I & II (Lyon Homes): 75 planned, 75 permits, and 75 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CAPISTRANO-2006,LH-PRODUCT-COVENANT-HILLS-CAPISTRANO,builder_product_status_snapshot,"Capistrano (K. Hovnanian): 35 planned, 33 permits, and 12 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-CAPISTRANO-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CAPISTRANO-2011,LH-PRODUCT-COVENANT-HILLS-CAPISTRANO,builder_product_status_snapshot,"Capistrano (K. Hovnanian): 35 planned, 35 permits, and 35 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-CAPISTRANO-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CASTELLINA-2006,LH-PRODUCT-COVENANT-HILLS-CASTELLINA,builder_product_status_snapshot,"Castellina (Centex Homes): 82 planned, 82 permits, and 80 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-CASTELLINA-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CASTELLINA-2011,LH-PRODUCT-COVENANT-HILLS-CASTELLINA,builder_product_status_snapshot,"Castellina (Centex Homes): 82 planned, 82 permits, and 82 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-CASTELLINA-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS-2006,LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS,builder_product_status_snapshot,"DMB-Ladera Custom Lots (DMB-Ladera): 232 planned, 0 permits, and 103 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS-2011,LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS,builder_product_status_snapshot,"DMB-Ladera Custom Lots (DMB-Ladera): 232 planned, not reported permits, and 118 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ENCANTADA-2006,LH-PRODUCT-COVENANT-HILLS-ENCANTADA,builder_product_status_snapshot,"Encantada (Pardee): 37 planned, 24 permits, and 10 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-ENCANTADA-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ENCANTADA-2011,LH-PRODUCT-COVENANT-HILLS-ENCANTADA,builder_product_status_snapshot,"Encantada (Pardee): 37 planned, 37 permits, and 37 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-ENCANTADA-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS-2006,LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS,builder_product_status_snapshot,"Las Piedras (Standard Pacific): 35 planned, 35 permits, and 33 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS-2011,LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS,builder_product_status_snapshot,"Las Piedras (Standard Pacific): 35 planned, 35 permits, and 35 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MERIDEN-2006,LH-PRODUCT-COVENANT-HILLS-MERIDEN,builder_product_status_snapshot,"Meriden (Warmington): 67 planned, 67 permits, and 65 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-MERIDEN-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MERIDEN-2011,LH-PRODUCT-COVENANT-HILLS-MERIDEN,builder_product_status_snapshot,"Meriden (Warmington): 67 planned, 67 permits, and 67 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-MERIDEN-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MONTANEZ-2006,LH-PRODUCT-COVENANT-HILLS-MONTANEZ,builder_product_status_snapshot,"Montanez (Centex Homes): 59 planned, 52 permits, and 42 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-MONTANEZ-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MONTANEZ-2011,LH-PRODUCT-COVENANT-HILLS-MONTANEZ,builder_product_status_snapshot,"Montanez (Centex Homes): 59 planned, 59 permits, and 59 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-MONTANEZ-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
