edgeId,fromId,fromType,relationship,toId,toType,validFrom,validTo,evidenceIds,sourceIds,confidence,version,reviewStatus,limitations,notes
LH-EDGE-M5-01016,LH-TRACT-16271,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-TERRAMOR-BRIAR-ROSE-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0026,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",21 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01017,LH-TRACT-15985,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-CH-CUSTOM,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0027,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",58 matched current address points; 34.12% of matched neighborhood points.
LH-EDGE-M5-01018,LH-TRACT-15988,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-CH-CUSTOM,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0028,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",58 matched current address points; 34.12% of matched neighborhood points.
LH-EDGE-M5-01019,LH-TRACT-16586,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-CH-CUSTOM,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0029,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",54 matched current address points; 31.76% of matched neighborhood points.
LH-EDGE-M5-01020,LH-TRACT-16103,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CANOPY-LANE-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0030,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01021,LH-TRACT-16117,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CANOPY-LANE-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0031,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",19 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01022,LH-TRACT-16115,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CANOPY-LANE-3,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0032,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",53 matched current address points; 89.83% of matched neighborhood points.
LH-EDGE-M5-01023,LH-TRACT-16117,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CANOPY-LANE-3,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0033,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",6 matched current address points; 10.17% of matched neighborhood points.
LH-EDGE-M5-01024,LH-TRACT-15989,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-CAPISTRANO,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0034,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",35 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01025,LH-TRACT-16515,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-CASTELLINA-SUB,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0035,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",88 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01026,LH-TRACT-15827,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-BRIDGEPARK-CHAMBRAY,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0036,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",155 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01027,LH-TRACT-16025,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CHARLESTON-PLACE,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0037,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",39 matched current address points; 29.10% of matched neighborhood points.
LH-EDGE-M5-01028,LH-TRACT-16157,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CHARLESTON-PLACE,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0038,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",95 matched current address points; 70.90% of matched neighborhood points.
LH-EDGE-M5-01029,LH-TRACT-16250,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-WYCLIFFE-CHESAPEAKE-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0039,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",52 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01030,LH-TRACT-16247,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-WYCLIFFE-CHESAPEAKE-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0040,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01031,LH-TRACT-15906,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-CHIMNEY-CORNERS-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0041,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",56 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01032,LH-TRACT-15903,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-CHIMNEY-CORNERS-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0042,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01033,LH-TRACT-16025,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-CHRISTOPHER-HOMES,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0043,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01034,LH-TRACT-16350,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-TERRAMOR-CLAIBORNE-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0044,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",42 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01035,LH-TRACT-16356,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-TERRAMOR-CLAIBORNE-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0045,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",25 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01036,LH-TRACT-15909,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-CLIFTON-HEIGHTS-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0046,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",21 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01037,LH-TRACT-15908,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-CLIFTON-HEIGHTS-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0047,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",33 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01038,LH-TRACT-15987,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-COVENANT-HILLS,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0048,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,medium,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",2 matched current address points; 4.17% of matched neighborhood points.
LH-EDGE-M5-01039,LH-TRACT-16586,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-COVENANT-HILLS,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0049,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",46 matched current address points; 95.83% of matched neighborhood points.
LH-EDGE-M5-01040,LH-TRACT-16203,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-DAVENPORT,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0050,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",19 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01041,LH-TRACT-16203,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-WYCLIFFE-DAVENPORT,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0051,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",121 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01042,LH-TRACT-16395,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-ENCANTADA,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0052,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01043,LH-TRACT-16346,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-TERRAMOR-EVERGREEN-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0053,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01044,LH-TRACT-16351,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-TERRAMOR-EVERGREEN-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0054,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",41 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01045,LH-TRACT-15623,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-OAK-KNOLL-FAIRFIELD-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0055,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",47 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01046,LH-TRACT-15620,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-OAK-KNOLL-FAIRFIELD-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0056,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",40 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01047,LH-TRACT-15884,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-FRONT-STREET,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0057,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,medium,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",3 matched current address points; 11.11% of matched neighborhood points.
LH-EDGE-M5-01048,LH-TRACT-16157,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-FRONT-STREET,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0058,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,medium,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",2 matched current address points; 7.41% of matched neighborhood points.
LH-EDGE-M5-01049,LH-TRACT-16270,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-FRONT-STREET,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0059,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",22 matched current address points; 81.48% of matched neighborhood points.
LH-EDGE-M5-01050,LH-TRACT-16156,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-GREENBRIAR,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0060,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",66 matched current address points; 62.26% of matched neighborhood points.
LH-EDGE-M5-01051,LH-TRACT-16157,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-AVENDALE-GREENBRIAR,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0061,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",40 matched current address points; 37.74% of matched neighborhood points.
LH-EDGE-M5-01052,LH-TRACT-15910,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-HAMPTON-ROAD-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0062,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01053,LH-TRACT-15912,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-HAMPTON-ROAD-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0063,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",31 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01054,LH-TRACT-16687,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-LAS-PIEDRAS,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0064,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",35 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01055,LH-TRACT-16237,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-FLINTRIDGE-LEXINGTON-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0065,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01056,LH-TRACT-16241,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-ECHO-RIDGE-LEXINGTON-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0066,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",43 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01057,LH-TRACT-16244,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-ECHO-RIDGE-LEXINGTON-3,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0067,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",35 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01058,LH-TRACT-15632,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-OAK-KNOLL-MAPLEWOOD-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0068,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01059,LH-TRACT-15627,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-OAK-KNOLL-MAPLEWOOD-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0069,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",47 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01060,LH-TRACT-16504,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-MERIDEN-1,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0070,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36 matched current address points; 100.00% of matched neighborhood points.
LH-EDGE-M5-01061,LH-TRACT-15987,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-MERIDEN-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0071,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,medium,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",1 matched current address points; 3.03% of matched neighborhood points.
LH-EDGE-M5-01062,LH-TRACT-16505,RecordedTract,current_address_crosswalk_to,LH-NEIGHBORHOOD-COVENANT-HILLS-MERIDEN-2,CurrentNeighborhood,2026-07-27,,LH-TRACT-NEIGHBORHOOD-0072,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,high,3.0,current_geographic_crosswalk_not_historical_lifecycle,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",32 matched current address points; 96.97% of matched neighborhood points.
